fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
189,490111254142,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26,6,0,0,0,1,16,0,0,1,0,0,50,6,0,0,5,0,4,0,0,0,19,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,0,0,79,7,1,0,3,10,0,0,2,8,1,4,13,65,0,8,0,2,1,2,1,5,0,7,11,1,10,0,0,0,8,74,0,6,4,13,3,0,11,2,3,0,0,2,0,0,5,0,1,0,4,1,18,7,570
190,490111254143,0,0,0,0,1,3,0,0,1,0,0,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,1,5,1,0,0,0,0,0,0,1,0,2,0,0,4,2,0,75,6,0,0,0,4,21,0,0,9,0,1,65,1,0,1,6,0,3,0,0,0,22,0,0,3,1,0,0,0,0,0,0,1,0,0,2,2,1,0,0,30,0,1,120,5,0,0,2,18,1,1,5,15,0,1,17,58,0,6,0,0,1,0,0,6,1,5,13,2,9,0,0,1,2,131,0,9,1,10,3,0,19,4,1,0,0,8,0,0,1,0,4,0,6,1,30,8,734
191,490111254151,0,0,1,0,1,6,0,0,5,0,0,37,11,0,0,0,0,4,0,0,0,4,0,0,1,1,0,0,3,2,0,0,0,0,0,0,5,0,0,0,12,1,0,63,1,0,0,0,1,1,3,0,1,0,5,1,15,0,0,1,2,1,3,0,1,0,15,1,1,1,0,0,0,1,3,0,5,0,0,2,0,22,1,3,0,0,1,0,0,1,0,6,1,2,11,10,1,304,3,0,0,1,5,25,0,0,16,0,0,88,10,0,0,6,0,11,1,0,0,23,0,0,6,1,0,0,0,4,0,1,2,0,0,4,1,0,0,0,27,0,0,162,3,1,0,3,27,0,0,3,14,0,3,24,102,0,3,1,3,1,2,0,4,4,27,22,2,16,0,0,1,5,172,0,12,2,13,8,0,23,10,2,0,1,9,0,0,1,1,4,1,2,7,35,15,1049
192,490111254152,0,0,0,0,1,3,0,0,1,0,0,14,6,0,0,0,0,1,0,0,0,2,0,0,2,3,0,0,2,1,0,0,0,0,0,0,2,0,0,0,3,0,0,25,0,0,1,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,2,2,8,1,3,3,0,0,0,1,3,0,1,0,0,1,5,17,1,1,0,0,0,0,0,0,0,2,0,2,3,1,3,161,4,0,0,1,4,15,0,0,13,0,0,92,5,0,0,10,0,9,0,0,0,17,0,0,7,2,0,0,0,0,0,1,2,0,0,8,1,0,0,0,43,0,1,136,7,2,0,4,19,2,2,1,14,0,1,20,97,0,12,1,1,0,1,3,4,2,11,25,6,11,0,0,3,4,182,0,10,1,18,1,1,19,12,1,1,0,7,0,0,12,0,7,0,5,4,41,15,1003
193,490111255011,0,0,1,0,4,14,0,0,4,0,0,44,24,0,0,2,0,2,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,4,0,0,26,1,1,0,0,1,0,2,2,3,0,4,3,15,0,1,0,1,1,0,1,0,0,28,8,3,2,0,1,0,1,3,0,7,0,0,3,3,16,0,4,1,0,3,0,0,1,0,14,0,5,19,4,0,324,4,0,0,0,5,30,0,0,17,0,0,149,20,0,1,13,0,10,0,0,0,39,0,1,10,1,0,0,2,5,0,2,2,0,0,3,2,0,0,0,42,0,4,156,8,2,0,8,29,0,2,4,21,1,5,23,198,0,14,0,2,1,4,0,11,5,38,32,5,17,0,0,2,11,189,0,21,2,20,8,4,40,8,3,1,0,6,0,0,4,0,16,0,8,17,48,5,1446
194,490111255012,0,0,2,0,4,8,0,0,2,0,0,26,30,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,1,2,0,0,0,8,0,0,0,5,0,2,32,0,0,0,0,2,0,0,1,1,1,2,5,15,0,2,0,2,3,0,1,1,1,21,2,1,3,0,0,1,0,4,0,8,0,0,3,3,30,1,1,0,0,1,0,0,2,1,9,0,2,17,2,5,305,3,0,0,0,4,8,0,0,6,0,0,89,15,0,0,7,0,9,1,0,0,26,0,0,9,2,0,0,0,1,0,0,1,0,0,4,1,0,0,0,21,0,0,92,4,2,0,5,10,0,0,4,11,0,4,15,146,0,7,0,1,1,2,1,12,3,26,30,2,13,0,0,1,5,106,0,13,1,20,9,1,23,2,1,0,0,6,0,0,2,0,6,0,4,1,22,8,874
195,490111255013,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,3,17,0,0,4,0,0,84,6,0,0,7,0,15,0,0,0,19,0,0,9,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,14,0,1,97,5,2,0,3,12,2,0,4,9,1,4,12,96,0,5,0,2,1,1,0,8,1,17,14,2,8,0,2,0,5,88,0,8,1,11,8,2,11,3,4,0,0,9,0,0,3,0,8,0,5,8,17,5,733
196,490111255021,2,0,0,0,1,14,0,0,6,0,0,66,29,0,0,1,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,2,2,1,0,2,5,0,0,0,9,1,2,59,1,0,0,1,3,2,3,2,1,0,4,2,43,0,4,1,3,4,5,3,0,2,31,4,3,3,0,1,0,2,2,0,8,0,0,7,6,40,3,4,1,0,5,0,0,2,0,10,0,5,23,5,0,507,5,0,0,5,0,15,0,0,8,0,0,83,6,0,0,5,0,9,0,0,0,18,0,0,5,0,0,0,0,4,0,2,2,0,0,3,0,0,0,0,23,0,0,92,4,4,1,5,15,0,1,2,12,1,9,20,93,0,7,1,1,1,0,0,6,0,20,16,0,10,0,1,0,2,119,0,9,2,15,10,0,15,5,3,0,0,1,0,0,5,1,12,0,7,5,31,9,810
197,490111255022,0,0,0,0,0,1,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,2,0,0,14,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,1,11,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,64,6,0,0,2,4,9,0,0,6,0,0,88,6,0,0,7,0,6,0,0,0,14,0,0,9,0,0,0,1,2,0,0,0,0,0,4,4,0,0,0,19,0,0,79,9,0,0,4,15,2,2,3,19,0,2,12,109,0,7,1,0,2,4,1,11,1,14,25,2,11,0,1,1,5,105,0,15,1,11,6,1,14,1,2,0,0,2,0,0,1,0,7,0,7,9,32,2,795
198,490111255023,0,0,0,1,9,5,0,0,1,0,0,25,4,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,3,1,0,2,1,1,0,0,9,0,0,0,4,0,0,36,0,0,0,0,1,0,2,1,1,0,5,1,29,0,2,0,0,1,0,1,1,1,26,1,0,0,0,1,0,0,5,1,7,1,0,4,3,23,0,1,0,0,2,0,0,0,0,6,0,0,7,2,3,266,4,0,0,0,4,16,0,0,13,0,0,110,13,0,0,5,0,8,0,0,0,14,0,0,8,0,0,0,0,5,0,2,1,0,0,5,5,0,0,0,18,0,2,95,5,1,0,6,14,0,0,6,21,0,2,25,117,0,5,0,0,2,1,0,6,2,25,24,1,13,0,1,2,5,132,0,8,0,15,5,2,21,6,3,1,0,3,0,0,3,0,8,0,13,8,35,9,938
199,490111255031,0,0,0,2,5,12,0,0,11,0,0,23,24,0,0,1,0,5,0,0,0,13,0,0,4,4,0,0,0,1,0,0,0,0,0,1,8,0,0,0,22,0,0,44,0,0,0,2,1,0,1,0,2,0,3,3,13,0,1,1,0,3,2,1,0,0,15,0,2,0,0,0,1,7,3,0,2,0,1,3,7,53,0,4,1,0,3,0,0,2,1,0,0,5,12,2,2,357,5,0,0,2,11,18,0,0,8,0,0,119,15,0,0,16,0,18,0,0,0,38,0,0,4,0,0,0,1,3,0,1,2,0,0,3,0,0,0,0,39,1,0,157,9,4,0,6,26,2,0,2,27,0,4,23,156,0,18,0,3,3,0,0,15,3,24,25,5,13,1,0,3,9,196,0,18,1,19,14,3,61,13,2,0,0,14,0,0,10,0,9,0,9,9,31,13,1326
200,490111255032,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,1,2,1,1,1,0,1,0,2,0,0,0,0,2,0,0,0,0,2,1,1,2,0,1,1,0,1,1,3,0,1,0,0,19,0,0,0,0,0,0,0,0,0,2,0,3,2,1,0,82,4,0,1,1,4,25,0,0,15,0,0,110,11,0,0,10,0,3,1,0,0,39,0,0,7,0,0,0,1,1,0,1,0,1,0,3,1,0,0,0,38,0,2,133,7,1,1,6,18,1,1,1,24,0,3,28,126,0,12,0,1,3,0,0,9,1,24,26,1,11,0,0,1,9,150,0,12,3,17,10,2,52,8,2,0,0,8,0,0,4,0,10,0,15,4,29,8,1117
201,490111256001,2,0,0,0,15,23,0,0,7,0,0,265,146,0,0,2,0,1,0,1,0,5,0,0,17,5,0,0,2,16,0,1,3,1,1,5,49,0,0,0,45,2,4,314,2,0,1,0,5,2,6,8,1,0,28,17,509,0,1,1,0,27,4,6,7,20,290,39,2,9,1,1,1,5,21,0,63,2,2,57,18,171,2,2,5,0,40,0,0,6,0,64,0,9,65,10,5,2585,2,0,0,1,1,2,0,0,1,0,0,37,3,0,0,3,0,4,0,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,28,2,0,0,3,13,0,2,2,14,0,1,12,26,0,3,0,1,0,2,0,3,1,6,5,0,12,0,0,1,4,36,0,5,1,8,0,0,5,2,2,1,1,3,0,0,0,0,3,0,3,1,21,1,316
202,490111257011,5,0,0,1,8,49,0,0,30,0,2,179,99,2,0,4,0,7,3,0,1,27,0,0,13,24,0,0,0,9,1,4,1,1,0,2,28,1,0,0,99,0,4,342,5,0,2,4,15,5,10,3,8,0,24,14,157,0,9,3,3,11,1,10,5,14,112,20,9,10,1,2,2,10,28,0,47,1,6,27,24,123,11,7,0,0,18,0,0,9,0,31,2,11,52,19,10,1975,3,0,1,3,4,17,0,0,7,0,0,80,7,0,0,1,0,12,0,0,0,13,0,0,7,0,0,0,0,1,0,1,1,1,0,5,1,0,0,0,13,0,1,106,10,0,0,4,11,0,0,5,12,0,3,19,55,0,9,0,0,1,2,0,11,1,11,18,1,13,0,0,1,11,97,0,9,1,14,3,1,17,3,1,1,0,3,0,0,0,0,3,0,7,2,27,2,700
203,490111257012,1,0,0,0,7,5,0,0,2,1,0,40,13,0,0,1,0,1,0,0,0,6,0,0,1,3,0,0,1,2,0,2,0,0,0,1,6,0,0,0,12,0,1,75,1,0,0,0,2,1,2,0,3,1,9,3,38,0,2,0,0,3,1,1,5,2,23,7,2,1,0,2,0,3,8,1,9,1,3,7,4,29,3,0,1,0,3,0,0,3,0,4,0,7,10,8,2,434,2,0,0,0,0,10,0,0,5,0,0,45,7,0,0,4,0,2,0,0,0,9,0,0,5,0,0,0,1,2,0,0,1,1,0,2,0,0,0,0,6,0,0,54,2,1,0,1,5,0,0,1,9,0,1,12,55,0,4,0,1,0,0,0,4,4,9,8,1,3,0,0,0,5,51,0,5,2,6,0,1,6,3,2,0,0,2,0,0,2,0,2,0,5,1,15,3,410
204,490111257013,1,0,0,2,57,65,0,0,35,0,1,562,332,0,1,9,0,28,4,0,0,71,0,0,32,27,0,0,4,48,0,2,13,3,1,7,67,6,0,0,121,1,10,780,8,1,1,9,17,17,17,14,14,2,90,31,817,0,7,2,2,37,5,15,10,46,607,94,14,23,1,3,5,24,79,3,148,5,7,118,42,361,27,26,8,0,73,0,1,15,1,130,8,37,116,49,17,5897,3,1,1,4,6,18,0,0,7,0,0,84,7,0,0,3,0,3,0,0,0,8,0,0,3,1,0,0,0,4,0,0,2,0,0,2,1,0,0,0,20,0,0,101,3,3,0,5,11,0,1,1,8,0,3,15,99,0,8,0,1,0,1,0,5,1,15,10,2,6,0,1,1,7,115,0,13,3,11,3,0,19,3,2,3,0,6,0,0,0,0,5,1,14,7,27,1,758
205,490111257021,0,0,1,2,32,10,0,0,8,0,1,12,10,1,0,7,0,12,1,0,0,4,0,0,9,1,0,0,6,13,0,0,4,1,0,2,8,1,0,0,20,0,6,31,3,0,0,4,7,3,2,0,9,1,41,5,56,0,5,1,5,7,1,17,0,15,29,3,12,12,0,1,5,5,16,0,4,3,1,1,5,14,10,11,1,0,0,0,0,0,0,6,5,17,9,20,6,766,3,0,0,1,1,7,0,0,6,0,0,65,5,0,0,2,0,1,0,0,0,13,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,14,0,0,58,3,3,0,1,6,0,2,1,6,0,0,11,56,0,5,0,1,1,1,1,1,1,8,14,1,3,0,1,1,5,37,0,7,1,6,2,1,7,3,0,1,0,5,0,0,1,0,1,0,10,0,11,6,444
206,490111257022,1,0,0,0,6,2,0,0,2,0,0,12,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,17,0,0,0,1,2,1,0,0,1,0,2,0,11,0,4,2,0,0,0,2,1,3,16,4,0,3,0,1,2,0,1,0,3,0,0,0,3,8,4,1,0,0,5,0,0,1,0,1,2,0,3,3,1,173,3,0,2,0,4,14,0,0,6,1,0,116,4,0,0,6,0,8,0,0,0,16,0,0,2,0,0,0,0,4,0,0,1,0,0,1,2,0,0,0,17,0,0,83,3,0,0,5,10,1,1,0,14,0,4,29,99,0,11,1,0,2,0,0,7,2,20,30,1,14,0,0,2,3,94,0,5,4,11,6,3,12,5,2,1,1,6,0,0,4,1,7,0,9,4,26,7,799
207,490111257023,6,0,2,0,8,28,0,0,13,0,2,113,68,0,1,3,0,2,1,0,0,11,0,0,5,3,0,0,1,5,0,1,4,0,0,2,21,0,0,0,18,0,2,131,3,1,0,1,7,3,1,3,7,1,26,6,100,0,7,2,2,8,0,2,19,9,72,16,8,5,0,4,3,5,19,1,23,2,3,19,12,54,10,10,1,0,9,0,0,3,0,17,4,9,27,14,11,1143,1,0,0,0,6,14,0,0,8,0,0,97,6,0,0,0,0,3,0,0,0,16,0,0,6,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,17,0,0,90,5,1,0,6,13,0,0,2,17,0,2,23,103,0,5,1,0,1,1,0,5,6,28,23,1,8,0,0,2,7,84,0,16,0,8,2,0,14,1,4,1,0,3,0,0,3,0,6,1,8,3,16,11,743
208,490111258011,0,0,0,0,4,6,0,0,5,0,0,17,10,0,0,2,0,2,1,0,0,6,0,0,2,2,1,0,2,2,0,1,0,1,0,3,4,0,0,0,9,0,1,59,1,0,1,2,1,2,2,0,2,0,4,2,29,0,7,1,1,0,0,1,1,3,19,3,0,4,1,0,1,3,8,1,4,2,0,8,4,18,2,1,0,0,2,0,0,3,0,7,1,3,11,4,0,337,2,0,0,1,1,11,0,0,7,0,0,55,3,1,0,5,0,2,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,18,0,1,58,3,0,0,5,8,1,0,2,6,0,1,9,65,0,6,0,0,2,1,0,1,1,8,12,0,12,0,0,0,4,79,0,7,1,9,4,0,12,5,1,0,0,1,0,0,2,0,2,0,6,3,17,8,505
209,490111258012,1,0,0,0,4,4,0,0,8,0,1,26,21,0,0,1,0,0,1,0,0,11,0,0,2,2,0,0,0,6,0,0,1,1,0,3,4,1,0,0,9,0,1,69,0,1,0,2,2,3,2,0,2,0,11,3,38,0,3,1,0,1,0,1,1,3,24,1,0,3,0,1,2,0,8,0,8,1,2,6,3,36,1,2,0,0,2,0,0,1,0,5,1,6,9,6,1,422,5,0,0,1,7,20,0,0,11,0,0,57,3,0,0,8,0,11,0,0,0,11,0,0,3,1,0,0,2,1,0,0,1,1,0,7,2,0,0,0,26,0,1,95,2,0,0,4,17,0,1,3,6,0,0,23,60,0,8,0,1,0,1,0,4,2,8,9,0,10,0,1,3,7,92,0,2,2,8,5,0,9,1,0,1,0,2,0,0,0,0,4,0,5,4,20,3,634
210,490111258013,1,0,0,0,5,3,0,0,9,0,0,18,5,0,0,1,0,0,0,0,0,8,0,0,6,8,0,0,0,2,0,1,1,1,1,1,2,0,0,0,14,0,1,50,1,0,0,2,2,0,4,0,1,0,4,1,22,0,4,0,2,2,0,1,0,3,20,4,2,3,0,0,0,3,8,0,4,0,1,1,8,26,1,2,0,0,5,0,0,1,0,7,3,5,8,8,2,337,5,0,0,3,2,22,0,0,7,0,0,96,12,0,0,4,0,9,0,0,0,23,0,0,0,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,21,0,2,121,7,3,0,3,14,1,0,1,11,0,0,26,89,0,7,0,3,1,4,1,2,3,14,21,0,14,0,0,1,8,130,1,13,0,12,7,5,12,4,1,0,0,1,0,0,3,0,4,0,5,4,35,8,858
211,490111258014,4,0,1,1,13,12,0,0,12,0,3,55,35,0,0,2,0,3,2,1,1,14,0,0,5,5,0,0,0,5,0,1,1,0,0,2,6,0,0,0,32,0,4,131,2,1,2,1,6,3,1,1,3,2,15,2,67,0,9,1,1,4,0,0,6,6,43,12,6,9,0,2,4,6,21,0,16,2,3,12,17,47,7,2,2,0,11,0,0,2,0,10,1,12,19,10,2,855,2,0,0,0,6,17,0,0,10,1,0,73,3,0,0,8,0,4,0,0,0,20,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,21,0,1,98,5,1,0,3,14,0,1,3,15,0,3,14,76,0,7,0,1,1,2,0,3,3,9,18,1,9,0,0,1,5,116,0,12,1,10,5,2,4,4,2,1,0,1,0,0,0,0,2,0,4,2,30,6,700
212,490111258015,2,0,4,1,25,21,0,0,25,0,0,175,100,0,0,5,0,6,4,0,1,60,0,0,13,23,0,0,1,13,0,1,4,3,2,9,31,0,0,0,97,0,7,335,7,2,3,3,19,6,10,5,12,1,40,12,160,0,18,6,3,26,1,12,11,25,133,30,12,13,1,3,3,12,44,2,36,5,3,21,31,160,10,8,6,0,19,0,0,6,0,40,0,18,58,29,6,2245,0,1,0,0,5,6,0,0,7,0,0,60,5,0,0,4,0,7,0,0,0,11,0,0,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,20,0,0,84,4,0,0,2,8,2,0,1,8,1,5,17,57,0,2,1,1,0,0,0,4,2,10,13,2,3,0,1,1,8,62,0,9,0,7,2,2,3,5,1,0,0,3,0,0,0,0,0,0,6,2,26,12,535
213,490111258041,0,0,1,0,2,5,0,0,1,0,0,16,4,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,13,0,0,61,1,0,0,1,3,1,5,0,1,1,1,1,25,0,4,0,2,2,0,0,0,2,14,7,1,1,0,0,0,0,2,0,6,0,1,3,3,9,3,2,0,0,2,0,0,2,0,3,1,3,3,1,0,251,2,0,0,1,4,16,0,0,18,0,1,53,8,0,0,7,0,21,0,0,0,21,0,0,2,0,0,0,1,2,0,1,2,1,0,1,3,0,0,0,31,0,0,148,4,4,0,5,19,0,0,4,20,0,6,23,119,0,8,0,4,0,4,0,7,1,22,16,0,21,0,2,2,3,149,0,17,1,16,5,2,12,10,2,0,0,9,0,0,2,0,5,0,7,7,25,9,966
214,490111258042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,4,0,0,1,1,6,0,0,4,0,0,17,1,0,0,6,0,4,0,0,0,13,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,59,4,0,0,3,5,0,1,2,7,0,1,4,36,0,4,0,1,0,2,0,2,1,5,7,1,7,0,1,0,6,37,0,6,2,8,2,1,3,1,1,0,0,9,0,0,4,0,1,0,2,1,12,5,348
215,490111258043,0,0,0,0,0,7,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,26,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,1,9,0,1,0,0,0,0,0,1,0,3,0,0,2,1,0,97,5,0,3,1,2,21,0,0,17,0,0,52,4,0,0,8,0,9,0,0,0,29,0,0,1,3,0,0,0,2,0,2,1,1,0,1,1,0,0,0,31,0,0,117,5,5,0,7,14,0,3,1,17,0,3,19,98,0,7,0,3,1,2,0,5,4,15,15,1,18,0,3,2,13,129,0,12,3,17,4,4,12,7,2,2,0,9,0,0,3,0,5,0,14,1,15,12,862
216,490111258044,2,0,0,0,2,9,0,0,6,0,0,25,24,0,0,3,0,2,0,0,0,6,0,0,5,5,0,0,3,3,0,4,3,0,0,2,0,0,0,0,7,0,2,126,3,1,2,1,2,1,12,1,3,0,11,5,64,0,8,1,1,3,0,0,1,3,40,8,1,2,0,1,0,5,13,0,12,0,0,7,24,31,5,4,3,0,6,0,0,5,0,8,1,5,16,6,0,623,3,1,0,1,2,9,0,0,7,0,0,37,3,0,0,6,0,3,1,0,0,16,0,0,2,4,0,0,1,2,0,0,0,0,0,1,0,0,0,0,15,0,1,75,1,2,0,0,12,1,1,3,8,0,1,9,66,0,2,0,0,2,0,0,3,0,15,10,0,7,0,0,0,6,98,0,13,1,9,1,3,10,6,3,0,0,9,0,0,2,0,0,1,3,2,15,2,546
217,490111258051,8,0,2,9,27,89,0,0,40,1,5,261,122,2,0,13,1,38,6,0,2,99,0,0,24,25,1,0,10,24,0,9,14,9,2,14,21,1,0,0,148,1,24,683,25,4,2,12,18,13,14,9,19,0,48,43,312,0,40,10,12,20,3,7,37,21,182,42,28,42,1,3,16,25,70,3,68,13,12,35,54,222,34,34,5,0,42,0,2,20,1,41,4,64,65,61,17,3999,2,1,0,1,3,24,0,0,3,0,0,27,3,0,0,2,0,10,0,0,0,15,0,0,3,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,16,0,0,73,3,1,0,4,7,0,0,0,9,0,2,10,61,0,8,0,0,0,2,0,2,2,11,3,1,9,0,1,2,3,105,0,7,0,10,0,1,7,3,1,0,0,3,0,0,2,0,2,0,3,2,16,5,525
218,490111258052,0,0,0,0,1,14,0,0,8,0,0,38,17,0,0,2,0,4,2,1,1,12,0,0,5,5,0,0,2,2,0,1,3,1,0,3,1,1,0,0,27,0,1,101,1,3,2,1,1,0,4,0,4,0,8,11,50,0,9,1,2,4,1,3,3,4,38,7,3,11,1,1,1,7,14,1,14,1,0,8,4,42,1,4,1,0,8,0,0,5,2,10,2,14,13,8,1,659,5,0,1,0,4,29,0,0,11,0,1,73,12,0,0,9,0,20,0,0,0,39,0,0,11,0,0,0,1,0,0,2,2,0,0,0,3,0,0,0,29,0,1,170,7,3,0,4,17,1,0,3,16,0,5,38,130,0,4,0,1,0,2,1,12,3,13,13,1,14,0,2,3,9,205,0,23,0,13,1,2,16,5,2,1,1,4,0,0,1,0,3,0,5,3,43,15,1129
219,490111258053,0,0,0,0,0,2,0,0,3,0,1,9,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,0,0,24,2,0,0,0,1,1,0,0,0,0,1,0,5,0,2,1,0,0,0,0,2,0,6,1,0,3,0,1,0,0,1,0,1,0,1,0,2,11,2,1,0,0,0,0,0,0,0,3,0,2,1,2,0,119,6,0,0,1,3,17,0,0,13,0,0,34,4,0,0,5,1,3,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,26,0,0,92,2,2,0,6,18,0,0,0,5,0,2,8,57,0,4,0,0,2,1,0,5,1,5,13,2,5,0,0,1,4,87,0,10,0,5,2,2,1,3,2,1,0,1,0,0,4,0,5,0,11,2,27,6,561
220,490111258054,0,0,0,0,2,0,0,0,4,0,0,12,5,0,0,1,0,3,1,0,0,4,0,0,2,4,0,0,0,3,0,0,1,1,0,0,2,0,0,0,5,0,0,38,1,0,1,3,2,0,2,1,2,0,2,1,9,0,1,0,1,2,0,0,3,2,9,1,0,8,0,0,1,5,5,0,3,2,0,0,1,10,0,1,0,0,3,0,0,0,0,2,1,1,2,2,0,201,1,0,0,0,2,18,0,0,13,0,1,42,9,0,0,9,0,7,1,0,0,17,0,0,2,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,26,0,2,83,2,0,0,5,7,0,0,0,6,1,1,19,66,0,6,0,0,0,1,0,9,1,10,10,1,12,0,0,0,8,105,0,15,1,12,2,0,6,1,0,0,0,1,0,0,3,0,4,0,5,1,22,11,625
