tract,fakeid,AFK_x,ALA_x,ALP_x,BDL_x,BDL_x.1,BGM_x,BNT_x,BRT_x,CDF_x,CEN_x,CHA_x,CHL_x,CLF_x,CLI_x,CMT_x,COA_x,CWH_x,DAN_x,DRA_x,DRA_x.1,EAG_x,ELK_x,EMT_x,FAR_x,FCS_x,FFD_x,FRR_x,FTH_x,GLA_x,GOS_x,GRL_x,HAR_x,HDT_x,HDT_x.1,HEB_x,HER_x,HGH_x,HNF_x,HOL_x,HOO_x,HVL_x,IND_x,INT_x,KAY_x,KMS_x,KMT_x,LAY_x,LEH_x,LIN_x,MAP_x,MID_x,MLC_x,MMT_x,MRG_x,MSL_x,MUR_x,MWY_x,NOG_x,NSL_x,OGD_x,OKL_x,ORM_x,PAY_x,PGR_x,PLN_x,PRK_x,PRK_x.1,PRY_x,PVO_x,PVW_x,ROY_x,RVD_x,RVT_x,SAN_x,SAQ_x,SAR_x,SFK_x,SJC_x,SLC_x,SLM_x,SOG_x,SPV_x,SSL_x,SUN_x,SWE_x,SYR_x,TAY_x,TOO_x,UIN_x,VIN_x,WAT_x,WBG_x,WDL_x,WEB_x,WHT_x,WHV_x,WIL_x,WJC_x,WPT_x,WVC_x,WXC_x,TTL_x,AFK_y,ALA_y,ALP_y,BDL_y,BDL_y.1,BGM_y,BNT_y,BRT_y,CDF_y,CEN_y,CHA_y,CHL_y,CLF_y,CLI_y,CMT_y,COA_y,CWH_y,DAN_y,DRA_y,DRA_y.1,EAG_y,ELK_y,EMT_y,FAR_y,FCS_y,FFD_y,FRR_y,FTH_y,GLA_y,GOS_y,GRL_y,HAR_y,HDT_y,HDT_y.1,HEB_y,HER_y,HGH_y,HNF_y,HOL_y,HOO_y,HVL_y,IND_y,INT_y,KAY_y,KMS_y,KMT_y,LAY_y,LEH_y,LIN_y,MAP_y,MID_y,MLC_y,MMT_y,MRG_y,MSL_y,MUR_y,MWY_y,NOG_y,NSL_y,OGD_y,OKL_y,ORM_y,PAY_y,PGR_y,PLN_y,PRK_y,PRK_y.1,PRY_y,PVO_y,PVW_y,ROY_y,RVD_y,RVT_y,SAN_y,SAQ_y,SAR_y,SFK_y,SJC_y,SLC_y,SLM_y,SOG_y,SPV_y,SSL_y,SUN_y,SWE_y,SYR_y,TAY_y,TOO_y,UIN_y,VIN_y,WAT_y,WBG_y,WDL_y,WEB_y,WHT_y,WHV_y,WIL_y,WJC_y,WPT_y,WVC_y,WXC_y,TTL_y
49049010212,4908,229,1,95,47,47,6,29,0,3,10,1,106,11,6,2,2,45,1,187,187,220,10,3,7,1,1,3,3,2,1,13,1,0,0,29,80,156,0,50,0,0,0,0,16,4,33,29,858,73,20,59,76,14,1,0,50,4,4,10,17,3,522,46,245,0,7,7,0,353,3,11,1,104,174,13,260,102,174,156,27,2,110,16,2,2,7,54,33,0,0,1,1,9,2,6,1,2,127,2,64,6,5614,160,1,14,12,12,0,8,0,0,2,0,8,2,2,1,0,83,0,186,186,3,1,0,3,0,0,0,0,0,1,2,0,0,0,8,14,34,0,32,0,0,0,0,1,6,7,12,716,78,4,62,117,4,0,0,100,3,0,15,16,0,204,14,55,0,22,22,0,240,0,4,7,22,158,0,19,23,127,393,0,2,31,39,0,0,0,44,4,0,6,0,0,2,0,2,0,0,72,1,94,2,3415
49049010213,4917,49,0,9,4,4,1,6,0,0,1,0,10,0,0,1,0,2,1,5,5,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,13,0,1,0,0,0,0,1,0,3,1,34,3,2,4,5,1,0,0,1,4,0,4,2,0,31,6,76,0,1,1,0,30,0,3,0,8,2,0,7,1,8,6,1,0,11,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,12,1,3,2,432,180,0,12,3,3,1,4,0,0,0,1,14,2,0,0,0,12,0,59,59,4,0,0,3,0,0,0,0,0,0,0,1,0,0,6,4,21,0,5,2,0,0,0,0,0,2,4,119,51,2,12,13,0,0,0,17,0,0,1,15,0,123,6,96,0,1,1,0,126,1,1,1,5,33,0,1,14,33,74,0,2,7,8,0,0,3,6,1,0,4,0,0,0,2,0,0,0,9,0,24,1,1196
49049010216,4926,37,0,19,6,6,7,3,0,1,3,1,21,2,3,0,1,9,1,47,47,53,4,0,3,0,1,0,0,1,1,3,0,0,0,6,11,55,1,2,1,1,0,0,3,0,8,4,189,10,3,12,6,3,2,0,9,0,3,5,9,0,67,3,52,1,1,1,0,35,0,6,0,32,38,7,48,5,22,21,3,2,7,7,2,0,3,13,2,0,1,3,0,1,1,2,0,0,18,2,18,1,1066,100,1,13,13,13,2,3,0,0,1,0,3,4,0,0,1,19,0,84,84,3,0,0,1,0,0,0,0,5,1,0,0,0,0,11,8,7,0,14,0,0,0,0,2,0,5,3,259,40,0,21,30,2,0,1,39,0,0,6,16,0,114,4,54,0,6,6,0,97,2,2,2,14,43,0,7,19,53,156,1,1,16,21,1,0,2,23,2,0,3,0,0,0,0,0,1,0,22,0,49,2,1500
49049010217,4935,8,1,8,1,1,0,6,0,1,4,0,3,2,1,0,0,7,0,57,57,24,1,1,5,0,0,0,2,0,0,1,0,0,0,2,1,76,0,4,1,0,0,0,4,0,1,0,35,3,3,0,5,0,0,0,0,1,0,7,3,0,32,2,24,0,0,0,2,27,0,0,1,10,8,2,3,4,6,27,2,1,5,2,0,0,1,2,0,0,0,0,0,4,0,1,0,0,14,1,10,1,495,142,5,22,19,19,0,9,2,0,1,0,3,2,1,0,0,81,0,203,203,5,1,0,3,1,0,1,0,0,0,1,0,0,0,10,8,117,0,23,0,1,0,0,3,4,1,13,273,58,0,56,66,5,0,0,84,0,2,28,18,0,146,6,43,0,13,13,0,172,0,2,4,19,163,2,11,10,83,337,3,1,20,43,0,1,2,29,8,1,5,0,0,0,1,1,1,0,48,1,92,2,2654
49049010219,4944,107,0,50,4,4,7,7,0,0,2,0,51,2,0,1,0,10,1,34,34,60,2,0,0,0,0,0,0,3,3,0,0,0,0,27,3,178,0,7,2,0,0,0,7,1,6,8,134,22,3,8,15,3,1,3,8,3,0,4,8,0,133,10,93,1,3,3,1,48,2,4,0,10,33,5,53,30,18,20,3,1,16,4,1,1,4,13,7,0,0,0,0,1,2,1,1,1,15,1,16,0,1417,221,2,35,7,7,5,6,0,0,2,0,19,3,3,0,0,27,0,105,105,3,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,141,0,13,0,0,0,0,1,6,4,13,245,68,3,40,37,0,0,0,67,0,0,6,16,0,201,6,81,1,13,13,0,199,1,2,4,15,92,0,17,16,74,203,1,3,18,38,0,0,7,29,4,0,3,0,0,2,2,0,1,0,40,0,50,2,2356
49049010220,6606,31,0,21,1,1,2,4,0,0,0,0,94,3,3,0,0,2,0,10,10,16,3,0,2,0,1,0,1,1,0,1,1,0,0,2,9,37,0,5,0,0,0,0,1,0,1,5,47,15,3,5,6,2,0,0,5,0,1,1,3,0,52,1,32,0,0,0,0,21,1,2,0,13,10,2,14,11,2,11,0,0,8,3,0,1,2,3,6,0,0,0,0,0,0,1,0,0,12,1,8,0,614,185,2,40,9,9,4,13,0,1,6,0,80,6,1,0,1,41,0,133,133,7,0,0,6,0,0,1,0,0,0,0,0,0,0,8,6,66,0,16,0,0,0,0,2,0,7,12,260,101,1,29,37,2,0,0,61,0,2,8,25,0,235,6,113,0,9,9,1,283,1,1,2,21,98,0,19,25,50,243,2,6,16,25,0,0,1,29,8,0,3,1,0,0,3,1,1,0,42,0,66,1,2615
49049010221,3309,54,0,24,13,13,2,7,0,3,6,0,17,4,2,1,0,11,0,45,45,53,0,1,0,0,0,0,0,0,0,0,0,0,0,2,40,22,0,7,0,0,0,0,2,0,8,7,178,11,2,11,12,4,2,0,12,0,1,0,4,0,72,12,52,0,0,0,0,36,0,2,0,28,35,5,48,13,55,29,2,0,16,6,0,0,1,18,9,1,0,0,0,0,1,0,0,0,56,1,18,1,1157,81,0,3,5,5,1,1,0,0,2,0,4,3,0,1,0,14,0,59,59,6,0,0,1,0,0,0,1,0,0,0,1,0,0,4,3,4,0,8,0,0,0,0,0,0,7,4,186,38,2,7,18,3,0,0,36,0,0,7,11,0,87,4,18,0,4,4,0,87,0,1,4,14,57,0,12,6,45,125,2,2,16,18,0,0,1,15,3,0,1,1,0,0,0,1,0,0,24,0,30,1,1147
49049010222,4971,27,0,14,6,6,2,1,0,1,1,0,15,0,0,0,0,11,0,20,20,32,0,0,1,0,0,1,0,1,0,0,1,0,0,2,14,18,0,1,0,0,0,0,0,0,4,2,94,5,4,8,5,4,1,0,4,0,0,0,3,0,32,6,21,1,2,2,3,23,0,1,1,21,27,0,23,7,26,14,2,1,6,2,0,0,1,10,4,1,0,1,0,1,0,0,0,0,19,0,9,0,598,167,1,18,8,8,2,4,0,1,3,0,4,2,0,0,0,41,0,126,126,4,0,0,4,0,0,1,0,1,0,0,0,0,0,2,16,25,0,14,0,0,0,0,5,1,4,14,429,90,4,47,60,3,0,1,91,1,2,11,19,0,185,9,60,0,2,2,0,168,1,4,3,28,115,0,14,26,81,262,5,3,15,38,0,0,3,18,8,0,7,0,0,0,1,0,0,0,47,1,66,5,2493
49049010223,4980,105,0,34,28,28,0,6,0,7,4,0,32,1,3,0,0,12,0,76,76,127,5,0,2,0,0,0,0,1,1,3,0,0,0,3,36,74,0,9,0,0,0,0,1,0,5,10,373,10,10,28,25,6,0,0,16,0,0,6,3,0,102,11,85,0,1,1,0,51,0,1,0,56,90,8,139,29,53,51,5,0,23,9,0,0,1,13,7,0,0,0,0,1,0,9,0,0,50,0,28,1,1941,79,0,10,6,6,1,1,0,0,0,0,1,4,0,0,0,16,0,37,37,4,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1,51,0,4,0,0,0,0,1,1,0,4,111,32,2,12,27,3,0,0,29,0,1,2,8,0,72,6,24,1,1,1,0,68,0,1,2,10,28,0,5,5,21,77,1,1,9,13,1,0,1,4,1,0,0,0,0,0,0,0,0,0,19,0,19,3,893
49049010224,3325,17,0,2,0,0,0,2,0,0,1,0,5,2,0,1,1,1,0,7,7,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77,1,3,0,0,0,0,0,0,1,1,52,6,0,5,3,2,0,0,6,0,0,0,0,0,44,1,18,0,0,0,0,13,0,0,0,5,9,1,17,10,7,9,0,0,8,2,0,0,1,2,4,0,1,0,0,0,0,1,0,0,11,0,9,0,410,138,0,12,9,9,1,2,0,0,5,0,5,1,0,0,0,32,0,68,68,10,0,0,3,0,0,1,1,0,0,0,0,0,0,4,3,94,0,13,0,0,0,0,4,0,2,4,220,46,3,16,35,1,1,0,38,0,1,8,17,0,143,5,44,0,6,6,0,135,0,3,3,17,56,0,7,12,41,176,4,1,17,24,0,0,0,11,3,0,1,0,1,0,1,0,2,0,38,0,40,2,1676
49049010225,6662,94,0,26,12,12,6,19,0,0,6,3,34,7,7,2,2,14,1,40,40,34,4,0,8,1,0,3,0,1,2,6,0,1,1,16,30,38,1,4,3,0,0,0,7,1,9,21,128,28,14,8,17,6,1,0,12,2,4,3,12,0,160,20,155,0,4,4,1,126,2,12,3,39,54,13,37,38,34,39,5,2,38,6,3,3,4,23,6,0,0,2,0,4,0,4,1,1,44,6,20,1,1839,187,1,17,7,7,3,4,0,0,2,0,2,3,1,0,0,10,0,55,55,10,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,20,0,3,0,0,0,0,4,0,1,2,133,121,5,14,22,0,0,0,33,0,0,10,12,0,229,8,169,0,3,3,0,208,0,2,4,11,42,2,19,16,30,65,2,1,35,19,0,0,0,8,2,0,5,1,0,0,1,0,3,0,17,0,28,0,1683
49049010226,5007,15,0,4,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,1,1,0,0,0,0,0,0,2,17,2,1,0,0,1,0,0,0,0,0,0,0,0,32,3,28,0,0,0,0,8,1,0,0,4,9,0,9,2,1,1,1,0,3,2,0,0,1,4,4,0,0,0,0,0,0,0,0,0,6,0,1,0,214,167,1,18,3,3,0,3,0,0,2,0,4,6,2,0,0,9,0,69,69,9,1,1,1,0,0,0,0,0,0,1,1,0,0,8,3,17,0,2,0,0,0,0,0,1,4,7,118,112,2,6,19,1,1,0,35,0,0,9,10,0,224,6,188,0,3,3,1,172,0,1,2,5,37,2,14,14,26,104,1,1,19,13,0,0,1,10,2,0,3,0,0,1,2,0,0,0,16,0,33,3,1621
49049010303,5016,9,0,1,1,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,6,1,0,1,0,0,0,0,3,5,3,0,0,0,4,1,5,0,0,0,0,0,0,2,0,1,3,17,7,155,1,2,1,0,1,0,0,1,1,1,0,37,33,7,0,1,1,1,99,0,2,0,2,5,32,6,123,2,4,39,1,107,0,1,0,1,3,3,0,0,0,0,5,0,0,0,0,7,1,9,0,858,82,1,5,5,5,1,8,0,0,0,0,2,3,2,0,0,10,1,41,41,0,4,0,5,0,0,0,1,1,1,2,1,0,0,7,5,5,0,6,0,0,0,0,2,3,0,9,70,51,137,8,24,0,0,3,37,0,0,9,15,0,247,47,42,0,7,7,0,487,0,1,3,5,35,4,5,200,35,134,21,8,233,34,0,0,2,11,9,0,4,1,0,1,2,0,1,0,33,0,39,2,2317
49049010305,3349,9,0,7,0,0,3,0,0,0,1,0,3,2,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,3,1,1,1,0,0,3,2,0,0,2,1,0,0,0,3,0,2,2,17,7,115,1,2,4,0,0,1,0,0,0,5,0,28,16,15,0,1,1,0,29,0,3,0,4,4,9,1,59,4,7,11,1,51,1,0,1,3,3,3,1,0,0,0,2,0,0,1,0,3,1,4,1,530,42,1,2,4,4,2,3,0,0,1,0,1,0,0,0,0,15,0,24,24,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,1,0,0,10,54,33,146,6,15,1,0,0,34,1,2,7,12,0,150,32,30,0,7,7,1,302,0,2,2,6,31,2,0,159,15,105,8,2,147,13,0,0,0,8,4,0,4,0,1,1,1,0,3,0,17,0,14,2,1577
49049010306,3353,25,0,4,4,4,5,3,0,0,0,0,9,3,0,1,0,2,1,11,11,31,14,0,2,0,0,0,0,9,4,8,1,2,2,7,4,7,0,0,2,0,0,0,3,0,8,4,35,8,80,4,5,6,0,0,11,1,1,0,9,0,85,108,32,0,4,4,1,175,0,1,1,7,13,52,16,298,9,18,41,1,150,1,0,0,3,5,15,0,0,3,0,6,0,1,2,0,15,2,9,0,1571,55,0,3,3,3,1,2,0,0,0,0,0,3,0,0,0,5,1,26,26,2,5,0,1,0,0,0,0,0,1,1,0,0,0,4,2,3,0,2,0,0,0,0,0,0,0,6,55,20,20,12,15,0,0,1,25,0,0,5,8,0,137,37,15,0,4,4,0,280,0,0,2,4,21,3,0,171,14,63,11,0,103,11,1,0,0,5,6,0,1,0,0,1,0,0,1,0,15,0,34,1,1292
49049010307,5037,12,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,1,0,6,6,13,6,1,2,0,0,0,1,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,3,2,18,3,25,2,1,3,0,0,0,1,1,0,3,0,29,40,3,2,1,1,0,61,0,0,0,3,3,21,12,115,2,5,9,1,51,1,1,0,3,3,3,0,0,1,0,4,0,0,0,0,7,1,1,1,559,63,0,6,4,4,1,8,0,0,2,0,2,1,1,0,1,11,0,35,35,3,5,0,1,0,1,0,1,1,0,1,1,0,0,2,3,11,0,12,0,0,0,0,1,1,2,6,81,51,43,10,22,0,0,2,33,0,0,5,10,1,185,60,27,0,9,9,0,437,2,3,4,13,31,1,1,266,19,108,17,3,154,19,0,0,1,15,2,1,5,0,0,3,0,0,2,0,20,0,37,1,1974
49049010308,5046,8,0,1,0,0,1,2,0,0,0,0,3,1,1,0,1,2,0,1,1,12,6,0,0,2,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2,1,2,11,2,29,2,2,0,0,0,1,0,1,0,0,0,32,31,4,0,0,0,1,58,0,1,1,5,10,13,4,109,1,5,14,0,74,0,0,0,0,5,4,0,0,1,0,2,0,0,2,0,6,1,4,0,537,55,1,6,7,7,0,1,0,0,2,0,4,1,0,0,0,4,0,31,31,2,1,0,0,0,0,1,0,1,0,0,0,0,0,4,2,6,0,8,1,0,0,0,1,0,0,5,68,41,47,10,14,1,0,0,23,0,0,11,15,0,197,46,26,0,4,4,0,343,0,3,4,10,28,9,0,225,25,95,9,4,147,23,0,0,0,10,4,0,3,0,0,2,1,0,1,0,26,0,40,1,1751
49049010404,6742,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,0,0,0,17,0,0,0,0,2,9,1,85,1,1,10,0,20,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,233,56,0,5,4,4,2,6,0,0,3,0,2,5,1,0,0,11,0,52,52,1,3,0,4,0,0,1,0,1,1,1,0,0,0,4,2,9,0,3,0,0,0,0,5,0,0,16,106,57,23,10,31,3,0,0,38,0,0,7,21,0,233,83,50,0,7,7,0,417,1,2,6,7,36,8,6,406,13,154,23,1,164,24,0,0,2,22,9,0,6,1,0,2,3,0,4,0,15,3,56,5,2401
49049010405,5067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,1,6,0,0,0,0,1,1,0,0,0,0,0,3,7,2,0,0,0,0,12,0,0,0,0,1,10,0,52,1,1,4,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,143,55,0,0,5,5,0,4,0,0,2,0,5,2,0,2,0,8,0,31,31,1,2,1,5,1,0,0,0,0,1,0,0,0,0,6,3,1,0,4,0,0,0,0,2,2,0,6,76,49,35,9,18,1,0,1,46,0,0,12,17,0,206,63,34,0,4,4,0,371,1,3,2,11,48,6,6,327,32,141,28,1,154,26,0,0,1,14,11,0,1,0,0,0,3,0,0,0,26,0,37,2,2063
49049010406,3383,15,0,6,1,1,2,1,0,0,0,0,1,1,1,0,1,3,1,10,10,13,29,0,1,0,0,1,2,8,2,4,0,1,1,5,4,3,0,3,1,0,0,0,2,1,5,7,39,3,26,6,6,1,0,0,7,4,0,2,2,0,40,106,17,0,1,1,1,74,0,1,1,8,7,56,14,239,6,13,93,2,102,0,1,0,2,7,10,0,0,1,1,11,0,0,1,2,26,1,21,0,1263,34,0,0,1,1,1,5,0,0,1,0,1,1,1,0,0,13,0,32,32,1,4,0,0,0,0,0,0,2,0,1,1,0,0,6,2,2,0,3,0,0,0,0,1,1,2,7,46,26,22,10,16,0,0,0,30,0,0,12,8,0,135,55,25,0,0,0,0,229,0,1,2,8,31,7,6,248,14,123,50,1,103,17,0,0,0,11,12,0,4,0,0,5,2,0,1,0,15,0,29,1,1520
49049010407,3387,11,0,2,0,0,3,1,0,0,0,0,2,0,1,0,1,0,0,4,4,6,42,1,0,0,0,0,0,10,2,1,0,0,0,3,1,8,0,0,0,0,0,0,1,1,0,3,18,3,31,2,1,2,1,0,0,3,1,0,0,0,35,215,14,0,1,1,0,66,0,1,0,1,5,83,7,145,2,1,172,0,76,0,0,0,0,3,3,0,0,0,0,15,0,0,1,0,6,0,5,0,1157,35,0,4,4,4,4,2,0,0,1,0,0,0,0,0,0,9,0,15,15,1,2,0,2,0,0,0,0,0,0,0,1,0,0,9,1,3,0,4,0,0,0,0,0,0,0,4,39,27,31,11,16,0,0,0,33,0,0,10,11,1,103,112,19,0,8,8,0,227,0,1,2,8,24,13,7,145,11,95,78,0,96,10,0,1,1,8,5,0,5,1,0,2,0,0,1,0,23,0,41,2,1418
49049010408,5088,5,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,1,1,17,0,0,1,0,0,0,0,0,2,0,0,0,0,2,3,0,2,0,0,0,0,0,0,1,0,5,2,4,0,1,1,0,0,0,0,0,0,0,0,12,46,2,0,1,1,0,27,0,0,0,3,4,22,0,63,4,3,78,0,28,0,0,0,0,3,1,0,0,0,0,8,0,0,0,0,3,0,2,1,429,60,0,6,10,10,0,4,0,0,1,0,1,2,0,0,0,4,0,47,47,1,8,0,2,0,1,3,0,0,0,1,2,0,0,15,2,3,0,9,0,0,0,0,0,3,3,13,95,43,30,18,33,3,1,0,36,0,0,17,17,0,191,170,27,0,7,7,0,305,0,0,2,4,40,9,14,331,16,159,159,2,152,28,0,1,1,19,11,0,6,1,0,1,0,0,1,0,27,1,51,3,2354
49049010409,3397,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,1,0,0,0,0,4,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,2,0,2,1,0,1,0,0,1,0,0,0,2,0,5,41,1,0,0,0,0,14,0,0,0,0,2,65,1,24,0,3,4,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,4,0,249,48,0,4,3,3,1,4,0,1,1,0,0,0,1,0,0,14,0,34,34,2,5,0,3,0,1,0,0,3,2,0,0,0,0,8,1,5,0,7,0,0,0,0,0,1,6,8,62,26,12,8,22,1,0,2,32,0,0,9,12,0,136,147,12,0,3,3,0,222,1,2,2,12,27,129,2,138,18,119,30,2,113,18,0,0,0,10,7,0,8,0,1,1,0,0,1,0,21,1,43,0,1690
49049010410,6806,2,0,2,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,14,14,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,3,3,1,5,2,2,2,0,0,1,0,0,0,3,0,8,32,3,0,1,1,0,19,0,0,0,10,8,8,3,28,10,4,7,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,16,1,7,1,292,55,1,2,5,5,1,3,0,0,4,0,0,3,0,0,0,12,1,28,28,3,4,0,3,0,0,3,0,1,0,1,0,0,0,10,4,4,0,4,0,0,0,0,4,1,3,7,82,25,13,8,22,1,0,0,27,0,0,5,12,0,179,247,19,0,2,2,0,268,0,4,4,10,36,21,0,194,22,159,39,0,96,17,1,2,2,19,2,0,1,1,0,2,1,0,2,1,24,1,69,1,1910
49049010411,5115,9,0,0,0,0,0,3,0,0,1,0,3,0,0,0,1,2,0,6,6,8,88,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,1,1,0,0,0,2,1,3,0,17,2,7,2,3,3,0,0,0,0,0,0,1,0,25,31,12,1,1,1,0,40,1,0,0,6,8,21,10,52,8,10,19,0,21,1,0,0,0,4,2,0,0,0,0,37,2,0,1,0,4,0,6,0,573,49,0,4,8,8,1,7,0,0,2,0,3,5,2,0,0,24,0,52,52,1,61,0,5,0,0,1,0,3,0,1,2,0,0,9,4,9,0,9,0,0,0,0,3,3,2,7,105,55,21,23,38,1,0,0,52,0,1,18,18,0,286,168,31,0,18,18,0,452,1,2,4,14,53,17,11,279,34,199,101,5,159,29,0,1,1,18,6,1,8,0,0,66,0,2,2,0,27,0,48,2,2809
49049010503,3415,79,0,8,5,5,12,5,0,1,5,0,7,5,5,0,0,5,0,14,14,51,34,1,1,2,0,0,2,17,19,5,1,0,0,17,8,24,1,8,3,1,0,1,7,1,13,11,113,38,95,15,9,6,1,0,12,2,6,1,19,0,399,336,99,0,4,4,7,504,1,5,3,20,23,181,26,912,17,38,157,2,457,6,2,0,7,21,20,0,0,1,0,19,0,0,3,0,26,2,34,3,4612,43,0,5,8,8,0,1,0,0,1,0,1,0,0,0,0,12,0,35,35,5,5,0,2,0,0,2,0,1,1,1,0,0,0,11,1,3,0,7,0,0,0,0,1,1,5,12,86,30,26,12,6,3,1,0,44,2,2,11,14,0,164,90,30,0,6,6,0,333,0,1,3,4,38,7,12,276,23,108,19,1,165,9,0,0,1,19,2,0,4,0,0,1,3,1,1,0,20,0,44,2,1912
49049010504,3419,11,0,3,0,0,4,2,0,0,1,0,3,0,0,0,0,4,0,4,4,17,28,0,1,0,0,0,0,21,16,3,0,0,0,3,4,6,0,0,0,1,0,0,1,0,4,5,32,6,20,4,6,2,0,0,9,0,0,5,0,0,106,503,22,0,0,0,0,138,0,1,0,14,8,230,14,225,12,15,70,0,135,1,0,1,2,4,8,0,0,2,0,11,0,0,0,0,9,0,8,0,2096,46,0,6,7,7,0,6,0,0,1,1,1,0,0,0,0,10,3,45,45,2,4,0,2,0,0,0,0,2,0,2,0,0,0,4,2,2,0,2,0,0,0,0,0,0,4,9,59,39,17,13,14,1,1,1,34,0,0,15,9,0,110,179,21,0,8,8,1,184,0,3,6,18,26,33,4,159,14,134,38,2,121,18,0,0,1,4,2,0,5,0,0,1,1,0,3,0,28,0,42,0,1684
49049010505,8565,6,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,7,4,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,3,0,3,1,2,1,0,0,0,0,5,0,1,0,1,0,6,16,7,0,2,2,0,4,0,1,0,0,0,99,6,12,2,2,10,0,5,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3,0,5,0,272,50,0,7,11,11,2,5,0,1,2,1,1,2,1,0,0,10,1,38,38,13,9,0,4,0,4,0,0,5,4,1,2,1,1,14,1,3,0,3,0,0,0,0,6,2,4,18,101,36,24,18,34,3,1,2,52,0,0,16,14,0,170,280,20,0,8,8,0,301,1,6,8,4,28,167,14,246,19,159,32,1,169,41,0,0,0,13,4,0,4,0,0,2,1,0,0,0,30,1,60,1,2484
49049010506,5151,7,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,1,1,0,13,13,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,5,4,0,2,1,0,0,2,0,0,0,0,0,21,45,11,0,0,0,1,8,0,0,0,2,1,216,1,16,1,3,9,0,12,1,0,0,1,1,1,0,0,0,0,5,0,0,0,1,4,0,2,0,503,25,0,3,2,2,3,2,0,2,1,0,1,0,0,0,0,8,0,12,12,4,0,0,0,0,0,0,0,6,0,1,0,0,0,3,1,1,0,4,0,0,0,0,0,0,3,4,41,24,10,6,5,4,0,0,12,0,1,2,10,0,72,104,19,0,3,3,0,124,0,0,6,7,25,70,3,53,12,60,13,1,70,18,0,1,1,7,9,0,0,1,0,2,0,0,1,0,19,0,36,0,1056
49049010600,5160,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,38,23,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,12,0,2,0,0,2,0,1,0,0,0,1,4,0,14,26,3,0,1,1,0,12,0,0,0,3,5,39,0,19,1,1,2,1,7,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,2,0,291,42,0,3,10,10,3,3,0,0,2,1,3,1,1,0,0,6,0,42,42,13,1,0,3,0,2,0,0,40,19,2,0,0,0,9,4,8,0,7,0,0,0,0,1,1,3,9,86,42,23,12,18,1,0,3,41,0,1,13,11,0,138,179,33,0,6,6,0,260,2,2,6,13,27,84,12,167,31,148,19,5,105,32,0,0,2,12,4,0,4,1,0,0,1,2,1,0,13,0,43,1,2004
