fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
338,490139405011,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,5,1,0,0,4,0,0,1,1,3,0,1,1,0,6,1,2,1,0,0,3,1,0,0,2,4,0,1,2,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2,0,502,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,8,2,2,3,5,4,0,0,6,0,1,2,5,0,5,1,0,0,3,0,9,0,0,0,1,4,0,0,0,3,30,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,2,701
339,490139405012,1,0,1,2,1,1,0,0,0,0,1,2,5,0,1,1,0,3,0,0,0,5,0,0,1,0,0,0,0,0,1,3,6,1,0,1,0,0,0,0,1,0,2,3,1,2,0,2,4,2,2,0,3,2,2,0,4,1,6,4,3,0,0,0,9,0,3,2,2,3,0,1,1,1,8,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,0,1,0,3,1,3,0,1154,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,0,4,6,2,1,3,4,0,0,2,5,1,0,1,4,0,8,0,1,0,5,0,10,2,1,0,2,9,0,0,4,3,14,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,5,0,4,1,663
340,490139405021,2,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,2,3,4,5,2,2,0,0,0,0,1,3,1,0,0,2,0,7,0,5,0,1,1,7,0,0,0,4,4,2,0,2,1,4,0,0,0,2,0,0,0,5,2,0,1,0,0,0,0,0,0,0,6,0,0,0,1534,11,0,0,3,3,3,0,0,0,0,2,0,0,0,0,1,0,11,0,0,0,3,0,0,0,0,0,0,1,0,0,6,2,0,0,1,0,0,0,0,0,1,0,1,11,1,1,2,2,0,0,0,6,2,0,8,9,0,13,1,1,0,2,0,13,1,0,3,0,11,0,1,3,6,44,0,0,5,3,0,0,0,3,4,0,3,0,0,0,3,0,2,0,6,0,13,0,1293
341,490139405022,1,0,0,1,1,2,0,0,1,0,0,2,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,3,0,2,3,2,1,0,0,1,2,1,0,1,4,0,3,0,4,6,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,793,10,0,0,1,6,2,0,0,0,1,0,2,0,0,0,1,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,2,2,1,4,5,2,3,8,7,0,0,0,13,2,0,11,7,0,17,3,5,0,3,0,22,0,2,1,1,21,1,1,10,5,48,1,2,6,10,0,0,2,8,3,0,0,0,0,0,2,0,3,0,4,0,12,6,1505
342,490139406001,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,2,0,0,0,0,2,0,0,1,2,1,2,0,1,0,0,0,4,0,0,0,0,1,0,2,1,3,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3,0,525,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,3,2,0,4,2,0,0,0,5,3,0,3,2,0,3,0,0,0,1,0,7,0,0,0,1,3,0,1,1,1,13,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,1,1,364
343,490139406002,1,0,1,1,1,2,0,1,0,0,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,2,0,1,0,4,0,4,2,2,0,0,0,12,0,1,0,4,4,0,0,1,3,5,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,1,1,0,3,0,4,2,969,3,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,9,3,2,0,1,1,2,2,1,6,0,12,0,2,0,3,0,14,0,1,0,1,9,0,1,2,0,24,0,1,1,2,0,0,1,4,2,0,0,1,0,0,0,0,0,0,8,0,9,5,738
344,490139406003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,2,0,1,0,1,0,0,3,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,430,6,1,1,0,2,1,0,0,1,0,0,0,1,0,0,4,1,7,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,2,1,0,4,2,0,5,5,0,0,1,2,3,1,7,7,0,8,2,1,0,4,0,6,1,1,0,0,8,0,1,2,0,11,0,0,2,2,0,0,1,2,0,0,2,0,0,1,0,0,0,0,6,0,3,0,630
345,490139406004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,231,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,1,1,2,0,2,0,0,1,1,0,2,3,0,1,0,0,0,3,0,2,0,0,0,1,2,1,0,2,1,14,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,2,0,5,0,2,1,321
346,490139406005,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,267,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,2,1,0,0,0,1,3,0,1,1,0,2,0,0,0,0,0,4,0,0,0,2,2,0,0,1,1,10,1,2,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,3,1,323
347,490159762001,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,5,0,1,2,0,0,1,0,0,0,1,1,3,0,3,4,3,1,0,0,2,0,0,0,1,4,5,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,287,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,3,2,1,5,2,0,0,0,4,0,0,3,1,0,2,0,1,0,1,1,11,0,0,1,0,4,0,2,2,0,17,1,0,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,2,0,304
348,490159762002,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,2,3,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,173,5,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1,3,1,2,0,0,0,5,0,0,1,2,0,4,1,2,0,0,0,3,0,0,0,0,0,0,2,0,1,8,0,0,3,3,0,0,0,3,1,0,0,2,0,0,0,0,1,0,1,0,1,0,246
349,490159762003,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,0,8,0,1,1,3,0,0,0,3,0,0,0,2,1,1,1,3,0,0,0,6,0,0,0,1,2,2,2,4,2,13,0,0,6,1,0,0,0,2,2,0,0,2,0,0,0,1,0,0,1,0,2,1,381,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,3,2,0,2,0,0,0,3,0,0,4,5,0,7,2,2,0,2,0,13,1,1,1,1,3,0,1,3,4,17,1,2,2,3,0,0,0,4,1,0,1,1,0,0,1,0,0,0,3,0,6,0,397
350,490159762004,3,0,2,1,2,2,0,0,2,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,2,12,0,2,1,5,2,1,0,3,1,1,0,3,0,4,2,1,0,0,1,3,0,0,0,3,4,3,3,2,4,20,3,0,6,4,0,0,1,2,2,1,2,0,0,0,0,0,0,0,6,0,8,1,515,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,6,2,0,5,1,0,0,1,2,0,0,1,0,0,9,0,1,0,1,0,16,0,0,3,3,3,0,1,2,2,13,0,0,4,1,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,7,0,372
351,490159763001,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,8,2,1,0,1,2,0,0,0,1,0,2,3,9,1,0,0,3,0,0,0,4,4,0,0,1,1,11,0,2,0,2,0,4,1,1,0,2,4,0,4,3,2,2,0,1,2,0,1,0,0,2,2,0,2,0,0,0,2,0,0,0,4,0,5,0,792,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,7,5,1,2,1,2,0,0,3,0,0,1,6,0,8,2,2,0,1,0,14,1,0,0,5,4,0,0,7,4,25,0,1,7,3,0,1,0,3,1,0,1,0,0,0,1,1,0,0,2,0,10,0,530
352,490159763002,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,195,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,4,2,2,2,1,0,2,5,0,2,1,6,0,10,2,2,0,0,0,12,0,0,1,2,4,0,0,3,2,21,0,2,3,2,0,0,0,7,1,0,2,0,0,0,0,0,0,0,8,0,10,0,538
353,490159765001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,128,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,1,0,2,0,7,0,0,0,0,4,0,0,2,0,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,1,344
354,490159765002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,1,0,0,0,2,0,4,1,1,0,0,0,2,0,0,0,0,0,0,0,1,2,24,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,353
355,490159765003,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,3,0,8,2,3,0,3,0,3,0,0,0,1,1,0,2,3,2,5,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,3,0,640,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,1,0,0,1,3,0,1,0,1,0,1,0,4,0,0,0,0,3,1,1,2,2,11,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,4,1,286
356,490170003001,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,396,2,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,4,1,0,1,1,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,11,0,0,0,1,4,0,0,1,2,9,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,360
357,490170003002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,165,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,4,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,174
358,490170003003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,1,2,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,283
359,490170004001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,2,0,0,1,2,3,3,1,0,1,0,0,0,4,0,4,1,1,0,1,0,5,0,1,0,2,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,4,0,422,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,0,0,4,0,0,0,7,0,0,1,0,0,1,1,5,0,0,0,0,4,0,1,1,3,25,0,0,2,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,2,603
360,490170004002,8,0,0,1,0,1,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,5,1,5,1,4,2,0,0,1,0,0,0,1,0,9,2,3,0,1,0,3,0,0,0,1,4,1,1,3,4,15,0,0,1,2,1,0,1,2,0,0,0,0,0,0,1,0,1,0,6,0,6,2,795,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,1,1,0,0,6,0,0,0,8,0,8,2,0,0,1,1,6,0,1,0,0,4,0,1,1,1,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,1,1,572
361,490190002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,0,6,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,2,1,697,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,3,2,0,0,0,0,2,0,0,5,0,2,0,0,0,2,0,9,0,0,0,0,5,0,1,5,6,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,656
362,490190002002,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,4,0,0,0,4,4,0,1,0,2,5,1,1,2,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,3,0,3,0,742,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,2,0,0,2,1,0,3,1,1,0,5,0,5,0,0,0,1,2,0,0,1,4,17,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,2,0,716
363,490190002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,270,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,3,1,1,0,2,1,0,0,0,1,0,0,1,8,0,3,0,0,0,4,0,4,0,0,0,1,7,1,1,2,3,17,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,2,0,734
364,490190002004,7,0,0,0,1,4,0,0,1,1,0,1,1,0,0,5,1,1,1,0,0,3,2,0,1,0,0,0,1,0,1,9,3,4,0,5,2,0,0,0,1,2,4,4,3,2,0,1,8,2,0,0,2,3,1,2,4,0,9,3,4,1,5,0,19,1,0,0,0,6,0,2,2,5,18,1,0,4,0,0,1,3,6,4,0,1,0,0,0,0,1,1,0,5,0,12,1,2383,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,2,1,1,2,0,0,0,0,0,0,0,1,5,0,4,2,1,0,2,0,7,0,0,0,0,4,0,0,2,3,20,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,770
365,490190003011,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,3,0,0,1,0,3,0,1,0,1,0,2,0,1,0,1,0,0,2,1,0,8,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,425,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,2,3,0,0,2,0,0,0,1,0,4,2,0,0,0,0,3,0,2,0,1,6,0,0,1,5,14,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,554
366,490190003012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,2,3,0,0,3,0,0,0,0,0,3,0,1,0,0,0,5,0,1,0,0,2,0,0,2,7,18,1,2,4,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,6,1,4,0,840
367,490190003021,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,0,0,2,0,3,5,5,0,0,1,1,2,1,0,0,0,0,0,1,0,2,0,0,1,1,1,5,0,0,0,0,4,0,2,3,2,7,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,7,0,703,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3,3,1,0,0,1,0,0,2,2,0,3,0,0,5,0,0,0,3,0,6,0,1,0,0,4,0,1,2,6,27,0,0,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,6,0,1,2,900
368,490190003022,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,0,0,1,0,0,2,0,2,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,235,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,3,0,1,0,2,13,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,449
369,490211101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,8,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,197
